id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
426428,20,BlockedShot,0.775,0.64,0.02393140085041523,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Pierre-Emile Højbjerg,Pass
426429,23,MissedShots,0.92,0.544000015258789,0.05431929975748062,Davinson Sánchez,h,6249,SetPiece,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Son Heung-Min,Aerial
426430,23,BlockedShot,0.9169999694824219,0.34299999237060547,0.06022069975733757,Lucas Moura,h,3293,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Rebound
426431,27,BlockedShot,0.9059999847412109,0.4209999847412109,0.12446700036525726,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass
426434,39,MissedShots,0.8119999694824219,0.5420000076293945,0.0755229964852333,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,Pass
426436,41,MissedShots,0.8009999847412109,0.34799999237060547,0.019126299768686295,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,HeadPass
426440,48,MissedShots,0.7290000152587891,0.5220000076293946,0.016568299382925034,Lucas Moura,h,3293,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Sergio Reguilón,Pass
426443,53,BlockedShot,0.7030000305175781,0.5990000152587891,0.01280870009213686,Pierre-Emile Højbjerg,h,343,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Lucas Moura,Pass
426444,54,Goal,0.8059999847412109,0.3240000152587891,0.027829399332404137,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Steven Bergwijn,Pass
426447,59,MissedShots,0.8809999847412109,0.6370000076293946,0.5236930251121521,Steven Bergwijn,h,8300,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Dispossessed
426448,60,SavedShot,0.71,0.4520000076293945,0.0204560998827219,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Sergio Reguilón,Pass
426450,73,BlockedShot,0.8780000305175781,0.48200000762939454,0.0776991993188858,Lucas Moura,h,3293,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None
426452,78,BlockedShot,0.7819999694824219,0.4490000152587891,0.026767300441861153,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Pierre-Emile Højbjerg,Pass
426425,3,BlockedShot,0.8059999847412109,0.73,0.06091199815273285,Ilkay Gündogan,a,314,DirectFreekick,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Standard
426426,4,MissedShots,0.9230000305175782,0.4909999847412109,0.25605300068855286,Fernandinho,a,614,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Benjamin Mendy,Aerial
426427,5,MissedShots,0.8880000305175781,0.42700000762939455,0.13088899850845337,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,TakeOn
426432,33,BlockedShot,0.8540000152587891,0.6880000305175781,0.04080729931592941,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None
426433,34,MissedShots,0.9059999847412109,0.51,0.4742240011692047,Riyad Mahrez,a,750,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None
426435,40,BlockedShot,0.779000015258789,0.395,0.025302400812506676,Riyad Mahrez,a,750,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,None
426437,43,BlockedShot,0.8619999694824219,0.375,0.07863470166921616,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Pass
426438,43,MissedShots,0.7519999694824219,0.40599998474121096,0.015307200141251087,Fernandinho,a,614,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,,Rebound
426439,47,BlockedShot,0.8669999694824219,0.5179999923706055,0.11210999637842178,Ilkay Gündogan,a,314,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Jack Grealish,Pass
426441,48,SavedShot,0.85,0.705999984741211,0.03247459977865219,Raheem Sterling,a,618,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Benjamin Mendy,Pass
426442,51,MissedShots,0.7330000305175781,0.34700000762939454,0.014113999903202057,Fernandinho,a,614,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Riyad Mahrez,Pass
426445,56,MissedShots,0.7380000305175781,0.34200000762939453,0.016059700399637222,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Fernandinho,Pass
426446,59,MissedShots,0.909000015258789,0.44,0.04629189893603325,Nathan Aké,a,579,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Fernandinho,HeadPass
426449,69,MissedShots,0.9619999694824218,0.485,0.6131100058555603,Ferrán Torres,a,6441,SetPiece,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Cross
426451,74,SavedShot,0.91,0.67,0.10275699943304062,Jack Grealish,a,675,OpenPlay,2021,LeftFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Gabriel Jesus,Throughball
426453,80,MissedShots,0.8190000152587891,0.45599998474121095,0.008122500032186508,João Cancelo,a,2379,FromCorner,2021,Head,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Kevin De Bruyne,Chipped
426454,83,SavedShot,0.7859999847412109,0.6669999694824219,0.02358339913189411,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,Jack Grealish,Pass
426455,85,SavedShot,0.9690000152587891,0.30100000381469727,0.05630340054631233,Ferrán Torres,a,6441,OpenPlay,2021,RightFoot,16385,Tottenham,Manchester City,1,0,2021-08-15 15:30:00,João Cancelo,Pass
427538,6,MissedShots,0.8959999847412109,0.7240000152587891,0.03447049856185913,Adama Traoré,h,900,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Fernando Marçal,Pass
427540,16,MissedShots,0.750999984741211,0.43900001525878907,0.020389499142766,Nélson Semedo,h,6163,FromCorner,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Adama Traoré,Pass
427541,17,SavedShot,0.8640000152587891,0.5570000076293945,0.02874559909105301,Trincão,h,8934,FromCorner,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,Aerial
427542,22,MissedShots,0.6980000305175781,0.4229999923706055,0.014624799601733685,Rúben Neves,h,6853,SetPiece,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,João Moutinho,Pass
427543,26,MissedShots,0.8419999694824218,0.61,0.04611609876155853,Raúl Jiménez,h,4105,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,João Moutinho,Pass
427544,30,BlockedShot,0.8640000152587891,0.39799999237060546,0.055830299854278564,Raúl Jiménez,h,4105,FromCorner,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Romain Saiss,None
427545,32,SavedShot,0.7719999694824219,0.5920000076293945,0.026215700432658195,Trincão,h,8934,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Raúl Jiménez,Pass
427546,44,SavedShot,0.749000015258789,0.4329999923706055,0.013794000260531902,Rúben Neves,h,6853,SetPiece,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,None
427547,47,BlockedShot,0.8190000152587891,0.5220000076293946,0.061683300882577896,Rúben Neves,h,6853,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Adama Traoré,Pass
427548,50,BlockedShot,0.909000015258789,0.7230000305175781,0.03954309970140457,Adama Traoré,h,900,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Raúl Jiménez,HeadPass
427549,52,MissedShots,0.754000015258789,0.31,0.014631000347435474,Nélson Semedo,h,6163,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Max Kilman,BallRecovery
427550,58,SavedShot,0.8809999847412109,0.35400001525878905,0.06248389929533005,Trincão,h,8934,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Nélson Semedo,Pass
427551,60,SavedShot,0.8630000305175781,0.505,0.5833190083503723,Adama Traoré,h,900,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Rúben Neves,Throughball
427552,61,BlockedShot,0.8680000305175781,0.345,0.05810270085930824,Raúl Jiménez,h,4105,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Trincão,Pass
427553,61,BlockedShot,0.8040000152587891,0.46700000762939453,0.042528800666332245,Adama Traoré,h,900,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Raúl Jiménez,Pass
427554,61,BlockedShot,0.924000015258789,0.43400001525878906,0.12709400057792664,Raúl Jiménez,h,4105,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Nélson Semedo,Pass
427555,62,MissedShots,0.8809999847412109,0.5309999847412109,0.014092399738729,Romain Saiss,h,3491,FromCorner,2021,Head,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,João Moutinho,Aerial
427559,67,MissedShots,0.8080000305175781,0.43599998474121093,0.045623499900102615,João Moutinho,h,3422,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Rúben Neves,Pass
427560,72,BlockedShot,0.68,0.5120000076293946,0.012569200247526169,Rúben Neves,h,6853,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Adama Traoré,Pass
427561,74,BlockedShot,0.8690000152587891,0.4209999847412109,0.030966000631451607,Trincão,h,8934,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Raúl Jiménez,Aerial
427562,75,MissedShots,0.89,0.46,0.06002480164170265,Leander Dendoncker,h,7236,OpenPlay,2021,Head,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Trincão,Cross
427563,78,MissedShots,0.7380000305175781,0.6659999847412109,0.015435200184583664,Fernando Marçal,h,5708,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Rúben Neves,Pass
427567,86,BlockedShot,0.7980000305175782,0.664000015258789,0.02483990043401718,Rayan Ait Nouri,h,6674,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Rúben Neves,TakeOn
427568,87,BlockedShot,0.865,0.5729999923706055,0.06445969641208649,Raúl Jiménez,h,4105,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Adama Traoré,Cross
427570,89,SavedShot,0.8769999694824219,0.5279999923706055,0.013687999919056892,Fabio Silva,h,8778,FromCorner,2021,Head,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Rúben Neves,Aerial
427539,9,Goal,0.885,0.5,0.7611690163612366,Dele Alli,a,645,Penalty,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,Standard
427556,64,SavedShot,0.7909999847412109,0.5979999923706054,0.03095250017940998,Steven Bergwijn,a,8300,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Hugo Lloris,Pass
427557,64,SavedShot,0.8980000305175782,0.3729999923706055,0.08590099960565567,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,Rebound
427558,64,BlockedShot,0.850999984741211,0.46299999237060546,0.09109079837799072,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Steven Bergwijn,Pass
427564,80,SavedShot,0.9459999847412109,0.595999984741211,0.4530389904975891,Harry Kane,a,647,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Steven Bergwijn,Pass
427565,80,SavedShot,0.965999984741211,0.6680000305175782,0.07524359971284866,Steven Bergwijn,a,8300,OpenPlay,2021,LeftFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,,None
427566,84,SavedShot,0.9590000152587891,0.41,0.07315439730882645,Eric Dier,a,643,FromCorner,2021,Head,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Giovani Lo Celso,Cross
427569,87,BlockedShot,0.8780000305175781,0.41200000762939454,0.15846699476242065,Pierre-Emile Højbjerg,a,343,OpenPlay,2021,RightFoot,16393,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22 13:00:00,Harry Kane,TakeOn
429063,12,BlockedShot,0.8959999847412109,0.4759999847412109,0.1320589929819107,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Japhet Tanganga,Pass
429065,14,BlockedShot,0.845,0.6869999694824219,0.03679110109806061,Steven Bergwijn,h,8300,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,None
429066,19,SavedShot,0.9469999694824218,0.42900001525878906,0.11324500292539597,Japhet Tanganga,h,8222,FromCorner,2021,LeftFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,None
429069,29,SavedShot,0.6990000152587891,0.39799999237060546,0.035037100315093994,Eric Dier,h,643,DirectFreekick,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Standard
429070,31,MissedShots,0.9259999847412109,0.4540000152587891,0.04275669902563095,Davinson Sánchez,h,6249,FromCorner,2021,Head,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Son Heung-Min,Aerial
429071,32,MissedShots,0.8540000152587891,0.6809999847412109,0.044658299535512924,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Sergio Reguilón,Pass
429072,34,SavedShot,0.8080000305175781,0.664000015258789,0.025616299360990524,Dele Alli,h,645,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Harry Kane,Pass
429073,41,Goal,0.8019999694824219,0.905,0.027735700830817223,Son Heung-Min,h,453,DirectFreekick,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Standard
429076,56,MissedShots,0.9530000305175781,0.6040000152587891,0.06062519922852516,Davinson Sánchez,h,6249,FromCorner,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Son Heung-Min,Cross
429077,58,SavedShot,0.78,0.6909999847412109,0.01645289920270443,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Dispossessed
429080,66,MissedShots,0.8830000305175781,0.43900001525878907,0.14949199557304382,Dele Alli,h,645,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Harry Kane,Pass
429081,69,BlockedShot,0.7390000152587891,0.575,0.015270000323653221,Sergio Reguilón,h,7187,FromCorner,2021,LeftFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,None
429082,71,SavedShot,0.9269999694824219,0.27700000762939453,0.06632480025291443,Lucas Moura,h,3293,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Pierre-Emile Højbjerg,Pass
429083,72,SavedShot,0.71,0.5379999923706055,0.04138530045747757,Pierre-Emile Højbjerg,h,343,DirectFreekick,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Standard
429084,83,SavedShot,0.9180000305175782,0.5,0.11351300030946732,Harry Kane,h,647,FromCorner,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Japhet Tanganga,None
429061,0,BlockedShot,0.8190000152587891,0.5279999923706055,0.05603320151567459,Juraj Kucka,a,1123,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Moussa Sissoko,Pass
429062,6,BlockedShot,0.93,0.24299999237060546,0.036205798387527466,Ismaila Sarr,a,5675,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Joshua King,Pass
429064,14,SavedShot,0.9,0.27100000381469724,0.04135280102491379,Ismaila Sarr,a,5675,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Joshua King,Pass
429067,20,BlockedShot,0.8780000305175781,0.6430000305175781,0.07719340175390244,Emmanuel Dennis,a,9301,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Adam Masina,Pass
429068,22,MissedShots,0.7969999694824219,0.7530000305175781,0.05081230029463768,Emmanuel Dennis,a,9301,DirectFreekick,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,,Standard
429074,52,MissedShots,0.865999984741211,0.5109999847412109,0.08863169699907303,Juraj Kucka,a,1123,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Ismaila Sarr,Pass
429075,53,SavedShot,0.9590000152587891,0.45599998474121095,0.1410609930753708,Ismaila Sarr,a,5675,OpenPlay,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Moussa Sissoko,Pass
429078,62,MissedShots,0.775,0.39799999237060546,0.02278679981827736,Moussa Sissoko,a,772,FromCorner,2021,RightFoot,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Ismaila Sarr,Pass
429079,66,MissedShots,0.9130000305175782,0.45799999237060546,0.08193980157375336,Juan Camilo Hernández,a,6954,OpenPlay,2021,Head,16404,Tottenham,Watford,1,0,2021-08-29 13:00:00,Oghenekaro Etebo,Cross
429593,20,MissedShots,0.7530000305175781,0.3890000152587891,0.05831630155444145,Conor Gallagher,h,9040,DirectFreekick,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,Standard
429594,33,BlockedShot,0.7780000305175782,0.5879999923706055,0.026977799832820892,Wilfried Zaha,h,522,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Tyrick Mitchell,Pass
429595,34,BlockedShot,0.87,0.6459999847412109,0.044955700635910034,Wilfried Zaha,h,522,FromCorner,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,None
429596,40,MissedShots,0.7609999847412109,0.43099998474121093,0.026109900325536728,Conor Gallagher,h,9040,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Jordan Ayew,Pass
429597,41,BlockedShot,0.96,0.549000015258789,0.6316900253295898,Conor Gallagher,h,9040,OpenPlay,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Wilfried Zaha,Pass
429598,41,SavedShot,0.9690000152587891,0.5529999923706055,0.650833010673523,Conor Gallagher,h,9040,OpenPlay,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,Rebound
429599,42,MissedShots,0.9369999694824219,0.44,0.0465519018471241,Christian Benteke,h,606,FromCorner,2021,Head,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Conor Gallagher,Aerial
429601,49,BlockedShot,0.899000015258789,0.47200000762939454,0.13148699700832367,Conor Gallagher,h,9040,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Christian Benteke,Pass
429602,50,MissedShots,0.8480000305175781,0.6680000305175782,0.0307948999106884,James McArthur,h,633,FromCorner,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,None
429603,56,MissedShots,0.855999984741211,0.5379999923706055,0.06397440284490585,Cheikhou Kouyaté,h,532,FromCorner,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,None
429604,59,MissedShots,0.8640000152587891,0.41900001525878905,0.06538060307502747,Jordan Ayew,h,672,SetPiece,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,None
429605,65,BlockedShot,0.8819999694824219,0.38799999237060545,0.054743800312280655,Jordan Ayew,h,672,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Wilfried Zaha,Cross
429606,71,BlockedShot,0.8069999694824219,0.6170000076293946,0.032955899834632874,Wilfried Zaha,h,522,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Conor Gallagher,Pass
429607,73,BlockedShot,0.779000015258789,0.425,0.021205799654126167,Joel Ward,h,510,FromCorner,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,None
429608,75,Goal,0.885,0.5,0.7611690163612366,Wilfried Zaha,h,522,Penalty,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,,Standard
429609,79,MissedShots,0.7659999847412109,0.534000015258789,0.0363817997276783,Conor Gallagher,h,9040,OpenPlay,2021,RightFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Jordan Ayew,Pass
429610,83,Goal,0.8569999694824219,0.5429999923706055,0.10611200332641602,Odsonne Edouard,h,3697,OpenPlay,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Wilfried Zaha,Pass
429612,92,Goal,0.9130000305175782,0.5470000076293945,0.5152080059051514,Odsonne Edouard,h,3697,OpenPlay,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Conor Gallagher,Pass
429600,47,SavedShot,0.7959999847412109,0.41,0.049135901033878326,Lucas Moura,a,3293,OpenPlay,2021,LeftFoot,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Pierre-Emile Højbjerg,TakeOn
429611,85,MissedShots,0.8690000152587891,0.475,0.02842869982123375,Lucas Moura,a,3293,OpenPlay,2021,Head,16406,Crystal Palace,Tottenham,3,0,2021-09-11 11:30:00,Sergio Reguilón,Cross
431968,1,BlockedShot,0.7830000305175782,0.7030000305175781,0.01943179965019226,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Tanguy NDombele Alvaro,Pass
431969,1,MissedShots,0.9519999694824218,0.639000015258789,0.07298540323972702,Giovani Lo Celso,h,5681,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,,None
431970,1,MissedShots,0.88,0.4370000076293945,0.03781349956989288,Giovani Lo Celso,h,5681,OpenPlay,2021,Head,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Emerson,Cross
431971,4,BlockedShot,0.7959999847412109,0.5870000076293945,0.10461600124835968,Harry Kane,h,647,DirectFreekick,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,,Standard
431975,17,MissedShots,0.7909999847412109,0.27399999618530274,0.013317300006747246,Giovani Lo Celso,h,5681,FromCorner,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Eric Dier,Aerial
431979,32,SavedShot,0.91,0.425,0.41459301114082336,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Giovani Lo Celso,Pass
431985,61,MissedShots,0.7569999694824219,0.35700000762939454,0.016181500628590584,Tanguy NDombele Alvaro,h,5962,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Giovani Lo Celso,Pass
431986,63,SavedShot,0.7709999847412109,0.40400001525878904,0.026732100173830986,Harry Kane,h,647,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Son Heung-Min,Pass
431972,5,MissedShots,0.789000015258789,0.46299999237060546,0.040982600301504135,Kai Havertz,a,5220,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,,Dispossessed
431973,10,MissedShots,0.8530000305175781,0.5420000076293945,0.06940659880638123,Kai Havertz,a,5220,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,César Azpilicueta,HeadPass
431974,14,BlockedShot,0.8930000305175781,0.4329999923706055,0.14664800465106964,Mason Mount,a,7768,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Romelu Lukaku,Pass
431976,21,BlockedShot,0.86,0.7419999694824219,0.016704799607396126,Mason Mount,a,7768,FromCorner,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Andreas Christensen,Chipped
431977,25,MissedShots,0.8040000152587891,0.4879999923706055,0.05535120144486427,Andreas Christensen,a,200,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Romelu Lukaku,Pass
431978,30,BlockedShot,0.855999984741211,0.5640000152587891,0.09332480281591415,Kai Havertz,a,5220,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Marcos Alonso,Pass
431980,46,SavedShot,0.9430000305175781,0.6859999847412109,0.0581388995051384,Marcos Alonso,a,1621,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Thiago Silva,Chipped
431981,48,Goal,0.9069999694824219,0.504000015258789,0.02870509959757328,Thiago Silva,a,3288,FromCorner,2021,Head,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Marcos Alonso,Aerial
431982,52,BlockedShot,0.895,0.48900001525878906,0.45308300852775574,Marcos Alonso,a,1621,OpenPlay,2021,LeftFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,César Azpilicueta,Pass
431983,53,SavedShot,0.91,0.6229999923706054,0.011795399710536003,Antonio Rüdiger,a,1822,FromCorner,2021,Head,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Andreas Christensen,Aerial
